substrate,group,start_texture_z,start_depth,final_phys_dist,final_perp_mismatch,near_return_phys_le2
AB_N30,all_interior75,-0.44434736290854593,0.4632343838803597,20.67719149010467,0.6736112244143023,False
AB_N30,all_interior75,-0.7713829570891093,0.27556174120574717,9.552739606794985,0.8632299832776988,False
AB_N30,all_interior75,-0.6968620459867522,0.7316171919408117,45.14680237746456,1.328997777063565,False
AB_N30,all_interior75,-0.4725247056712906,0.19485157584215615,9.6568542495,1.6568542495,False
AB_N30,all_interior75,-0.6934508738644092,0.7071067812148528,15.342090003578175,0.7875749634754197,False
AB_N30,all_interior75,-0.7071988633792312,0.48477118313279666,27.48808871414512,0.6363794829446658,False
AB_N30,all_interior75,-0.4413652354724694,0.5570707052316106,30.785736037870667,0.4883201870175404,False
AB_N30,all_interior75,-0.6102181852676429,0.22654091971382623,15.87025541853721,0.3674138658376142,False
AB_N30,all_interior75,-0.6835184034532094,0.5786075045673105,14.276672458663622,0.4202659981063809,False
AB_N30,all_interior75,1.0924564295057178,0.017331477638275902,42.65371403066504,0.8128218711083455,False
AB_N30,all_interior75,-0.5621934992371416,0.21936198657417194,23.38681717420438,1.0279992519749352,False
AB_N30,all_interior75,-0.7204249101269105,0.5815811159636264,31.794248564261157,1.0610175459541633,False
AB_N30,all_interior75,-0.6288714701249262,0.21638837514436055,26.520006596987802,2.1654676386121383,False
AB_N30,all_interior75,-0.6413166656760564,0.3203772409818139,26.26126226317544,1.5316998215324393,False
AB_N30,all_interior75,-0.6768023608457819,0.665264892778907,17.17784068180127,0.9600986997943969,False
AB_N30,all_interior75,3.2730174932456255,0.05917336608326504,21.996147825612763,0.4116805001565326,False
AB_N30,all_interior75,-0.7516493194758113,0.2510513304209124,16.54583035054999,1.4951581897515747,False
AB_N30,all_interior75,-0.6197625471008547,-0.0,8.15640312480567,1.213708393947958,False
AB_N30,all_interior75,0.09927019884820694,0.4429292947251563,23.17943837301082,1.6473119654171218,False
AB_N30,all_interior75,-0.6696270937978753,0.34488765181772646,7.726479457741064,0.5491039884162576,False
AB_N30,all_interior75,-0.7100331559688282,0.3592455179930925,14.276672458663615,0.4202659981063809,False
AB_N30,all_interior75,0.4942074730066568,0.09086270991160904,23.356562332162408,1.5719402102459041,False
AB_N30,all_interior75,0.5899804370662306,0.30007215193170594,33.76282075943405,0.2682058233354585,False
