index,n0,n1,n2,n3,x,y,perp_x,perp_y,perp_r,k_sum_mod5
18588,20,22,11,-8,41.2132034356,20.8994949366,-1.0751034356,-1.0078050634,1.4736072893,0
18589,20,22,12,-8,41.2132034356,21.8994949366,-1.0751034356,-2.0078050634,2.2775268538,1
18590,20,22,12,-7,40.5060966544,22.6066017178,-0.3679966544,-1.3006982822,1.3517535127,2
18591,20,22,13,-7,40.5060966544,23.6066017178,-0.3679966544,-2.3006982822,2.3299429442,3
18592,20,23,12,-8,41.9203102168,22.6066017178,-1.7822102168,-1.3006982822,2.2063746912,2
18593,20,23,12,-7,41.2132034356,23.3137084990,-1.0751034356,-0.5935915010,1.2280872393,3
18594,20,23,13,-8,41.9203102168,23.6066017178,-1.7822102168,-2.3006982822,2.9102381075,3
18595,20,23,13,-7,41.2132034356,24.3137084990,-1.0751034356,-1.5935915010,1.9223374494,4
18596,20,23,13,-6,40.5060966544,25.0208152802,-0.3679966544,-0.8864847198,0.9598315978,0
18597,20,23,14,-7,41.2132034356,25.3137084990,-1.0751034356,-2.5935915010,2.8075904743,0
18598,20,23,14,-6,40.5060966544,26.0208152802,-0.3679966544,-1.8864847198,1.9220421785,1
18599,20,24,13,-7,41.9203102168,25.0208152802,-1.7822102168,-0.8864847198,1.9905095868,0
18600,20,24,14,-7,41.9203102168,26.0208152802,-1.7822102168,-1.8864847198,2.5952067076,1
18601,20,24,14,-6,41.2132034356,26.7279220614,-1.0751034356,-1.1793779386,1.5958633148,2
18602,20,24,14,-5,40.5060966544,27.4350288425,-0.3679966544,-0.4722711575,0.5987166140,3
18603,20,24,15,-6,41.2132034356,27.7279220614,-1.0751034356,-2.1793779386,2.4301307777,3
18604,20,24,15,-5,40.5060966544,28.4350288425,-0.3679966544,-1.4722711575,1.5175651217,4
18605,20,24,16,-5,40.5060966544,29.4350288425,-0.3679966544,-2.4722711575,2.4995091946,0
18606,20,25,15,-6,41.9203102168,28.4350288425,-1.7822102168,-1.4722711575,2.3116780956,4
18607,20,25,15,-5,41.2132034356,29.1421356237,-1.0751034356,-0.7651643763,1.3195923310,0
18608,20,25,16,-5,41.2132034356,30.1421356237,-1.0751034356,-1.7651643763,2.0667976854,1
18609,20,25,16,-4,40.5060966544,30.8492424049,-0.3679966544,-1.0580575951,1.1202265004,2
18610,20,25,17,-4,40.5060966544,31.8492424049,-0.3679966544,-2.0580575951,2.0906990702,3
18611,20,26,16,-5,41.9203102168,30.8492424049,-1.7822102168,-1.0580575951,2.0726213188,2
18612,20,26,16,-4,41.2132034356,31.5563491861,-1.0751034356,-0.3509508139,1.1309349544,3
18613,20,26,17,-5,41.9203102168,31.8492424049,-1.7822102168,-2.0580575951,2.7224757706,3
18614,20,26,17,-4,41.2132034356,32.5563491861,-1.0751034356,-1.3509508139,1.7265327969,4
18615,20,26,17,-3,40.5060966544,33.2634559673,-0.3679966544,-0.6438440327,0.7415906392,0
18616,20,26,18,-4,41.2132034356,33.5563491861,-1.0751034356,-2.3509508139,2.5851145287,0
18617,20,26,18,-3,40.5060966544,34.2634559673,-0.3679966544,-1.6438440327,1.6845310153,1
18618,20,27,17,-4,41.9203102168,33.2634559673,-1.7822102168,-0.6438440327,1.8949428475,0
18619,20,27,18,-4,41.9203102168,34.2634559673,-1.7822102168,-1.6438440327,2.4245610862,1
18620,20,27,18,-3,41.2132034356,34.9705627485,-1.0751034356,-0.9367372515,1.4259467296,2
18621,20,27,19,-3,41.2132034356,35.9705627485,-1.0751034356,-1.9367372515,2.2151294722,3
18622,20,27,19,-2,40.5060966544,36.6776695297,-0.3679966544,-1.2296304703,1.2835157308,4
18623,20,27,20,-2,40.5060966544,37.6776695297,-0.3679966544,-2.2296304703,2.2597950287,0
18624,20,28,19,-3,41.9203102168,36.6776695297,-1.7822102168,-1.2296304703,2.1652400214,4
18625,20,28,19,-2,41.2132034356,37.3847763109,-1.0751034356,-0.5225236891,1.1953570190,0
18626,20,28,20,-3,41.9203102168,37.6776695297,-1.7822102168,-2.2296304703,2.8543870255,0
18627,20,28,20,-2,41.2132034356,38.3847763109,-1.0751034356,-1.5225236891,1.8638470381,1
18628,20,28,20,-1,40.5060966544,39.0918830920,-0.3679966544,-0.8154169080,0.8946095637,2
18629,20,28,21,-2,41.2132034356,39.3847763109,-1.0751034356,-2.5225236891,2.7420746087,2
18630,20,28,21,-1,40.5060966544,40.0918830920,-0.3679966544,-1.8154169080,1.8523390854,3
18631,20,29,20,-2,41.9203102168,39.0918830920,-1.7822102168,-0.8154169080,1.9598923416,2
18632,20,29,21,-2,41.9203102168,40.0918830920,-1.7822102168,-1.8154169080,2.5440148990,3
18633,20,29,21,-1,41.2132034356,40.7989898732,-1.0751034356,-1.1083101268,1.5440850800,4
18634,20,29,21,0,40.5060966544,41.5060966544,-0.3679966544,-0.4012033456,0.5444131356,0
18635,20,29,22,-1,41.2132034356,41.7989898732,-1.0751034356,-2.1083101268,2.3666049497,0
18636,20,29,22,0,40.5060966544,42.5060966544,-0.3679966544,-1.4012033456,1.4487209370,1
18637,20,29,23,0,40.5060966544,43.5060966544,-0.3679966544,-2.4012033456,2.4292383672,2
18638,20,30,22,-1,41.9203102168,42.5060966544,-1.7822102168,-1.4012033456,2.2670783119,1
18639,20,30,22,0,41.2132034356,43.2132034356,-1.0751034356,-0.6940965644,1.2796942752,2
18640,20,30,23,0,41.2132034356,44.2132034356,-1.0751034356,-1.6940965644,2.0064422660,3
18641,20,30,23,1,40.5060966544,44.9203102168,-0.3679966544,-0.9869897832,1.0533614621,4
18642,20,30,24,1,40.5060966544,45.9203102168,-0.3679966544,-1.9869897832,2.0207795368,0
18643,20,31,23,0,41.9203102168,44.9203102168,-1.7822102168,-0.9869897832,2.0372584738,4
18644,20,31,23,1,41.2132034356,45.6274169980,-1.0751034356,-0.2798830020,1.1109373934,0
18645,20,31,24,0,41.9203102168,45.9203102168,-1.7822102168,-1.9869897832,2.6691574804,0
18646,20,31,24,1,41.2132034356,46.6274169980,-1.0751034356,-1.2798830020,1.6715106629,1
18647,20,31,24,2,40.5060966544,47.3345237792,-0.3679966544,-0.5727762208,0.6808040370,2
18648,20,31,25,1,41.2132034356,47.6274169980,-1.0751034356,-2.2798830020,2.5206574341,2
18649,20,31,25,2,40.5060966544,48.3345237792,-0.3679966544,-1.5727762208,1.6152543386,3
18650,20,32,24,1,41.9203102168,47.3345237792,-1.7822102168,-0.5727762208,1.8719898119,2
18651,20,32,25,1,41.9203102168,48.3345237792,-1.7822102168,-1.5727762208,2.3769514715,3
18652,20,32,25,2,41.2132034356,49.0416305603,-1.0751034356,-0.8656694397,1.3803010454,4
18653,20,32,26,2,41.2132034356,50.0416305603,-1.0751034356,-1.8656694397,2.1532695733,0
18654,20,32,26,3,40.5060966544,50.7487373415,-0.3679966544,-1.1585626585,1.2156023080,1
18655,20,32,27,3,40.5060966544,51.7487373415,-0.3679966544,-2.1585626585,2.1897064388,2
18656,20,33,26,2,41.9203102168,50.7487373415,-1.7822102168,-1.1585626585,2.1256859341,1
18657,20,33,26,3,41.2132034356,51.4558441227,-1.0751034356,-0.4514558773,1.1660445130,2
18658,20,33,27,2,41.9203102168,51.7487373415,-1.7822102168,-2.1585626585,2.7992259658,2
18659,20,33,27,3,41.2132034356,52.4558441227,-1.0751034356,-1.4514558773,1.8062589961,3
18660,20,33,27,4,40.5060966544,53.1629509039,-0.3679966544,-0.7443490961,0.8303475866,4
18661,20,33,28,3,41.2132034356,53.4558441227,-1.0751034356,-2.4514558773,2.6768420416,4
18662,20,33,28,4,40.5060966544,54.1629509039,-0.3679966544,-1.7443490961,1.7827437580,0
18663,20,34,27,3,41.9203102168,53.1629509039,-1.7822102168,-0.7443490961,1.9314059215,4
18664,20,34,28,3,41.9203102168,54.1629509039,-1.7822102168,-1.7443490961,2.4937977115,0
18665,20,34,28,4,41.2132034356,54.8700576851,-1.0751034356,-1.0372423149,1.4938939109,1
18666,20,34,29,4,41.2132034356,55.8700576851,-1.0751034356,-2.0372423149,2.3035198386,2
18667,20,34,29,5,40.5060966544,56.5771644663,-0.3679966544,-1.3301355337,1.3801021976,3
18668,20,34,30,5,40.5060966544,57.5771644663,-0.3679966544,-2.3301355337,2.3590152910,4
18669,20,35,29,4,41.9203102168,56.5771644663,-1.7822102168,-1.3301355337,2.2238556147,3
18670,20,35,29,5,41.2132034356,57.2842712475,-1.0751034356,-0.6230287525,1.2425828840,4
18671,20,35,30,4,41.9203102168,57.5771644663,-1.7822102168,-2.3301355337,2.9335652136,4
18672,20,35,30,5,41.2132034356,58.2842712475,-1.0751034356,-1.6230287525,1.9468101419,0
18673,20,35,30,6,40.5060966544,58.9913780286,-0.3679966544,-0.9159219714,0.9870838846,1
18674,20,35,31,6,40.5060966544,59.9913780286,-0.3679966544,-1.9159219714,1.9509429869,2
18675,20,36,30,5,41.9203102168,58.9913780286,-1.7822102168,-0.9159219714,2.0037929819,1
18676,20,36,30,6,41.2132034356,59.6984848098,-1.0751034356,-0.2088151902,1.0951945858,2
18677,20,36,31,5,41.9203102168,59.9913780286,-1.7822102168,-1.9159219714,2.6166830639,2
18678,20,36,31,6,41.2132034356,60.6984848098,-1.0751034356,-1.2088151902,1.6177396457,3
18679,20,36,31,7,40.5060966544,61.4055915910,-0.3679966544,-0.5017084090,0.6222000203,4
18680,20,36,32,6,41.2132034356,61.6984848098,-1.0751034356,-2.2088151902,2.4565650697,4
18681,20,36,32,7,40.5060966544,62.4055915910,-0.3679966544,-1.5017084090,1.5461402534,0
18682,20,37,31,6,41.9203102168,61.4055915910,-1.7822102168,-0.5017084090,1.8514817267,4
18683,20,37,32,6,41.9203102168,62.4055915910,-1.7822102168,-1.5017084090,2.3305367198,0
18684,20,37,32,7,41.2132034356,63.1126983722,-1.0751034356,-0.7946016278,1.3368766376,1
18685,20,37,33,7,41.2132034356,64.1126983722,-1.0751034356,-1.7946016278,2.0919948374,2
18686,20,37,33,8,40.5060966544,64.8198051534,-0.3679966544,-1.0874948466,1.1480708075,3
18687,20,37,34,8,40.5060966544,65.8198051534,-0.3679966544,-2.0874948466,2.1196830594,4
18688,21,-7,-30,-37,42.2132034356,-61.1126983722,-0.0751034356,-1.0199983722,1.0227596029,2
18689,21,-7,-29,-37,42.2132034356,-60.1126983722,-0.0751034356,-2.0199983722,2.0213940610,3
18690,21,-6,-30,-37,42.9203102168,-60.4055915910,-0.7822102168,-0.3128915910,0.8424689733,3
18691,21,-6,-29,-37,42.9203102168,-59.4055915910,-0.7822102168,-1.3128915910,1.5282464307,4
18692,21,-6,-28,-37,42.9203102168,-58.4055915910,-0.7822102168,-2.3128915910,2.4415815233,0
18693,21,-6,-28,-36,42.2132034356,-57.6984848098,-0.0751034356,-1.6057848098,1.6075401648,1
18694,21,-5,-29,-37,43.6274169980,-58.6984848098,-1.4893169980,-0.6057848098,1.6078060692,0
18695,21,-5,-28,-37,43.6274169980,-57.6984848098,-1.4893169980,-1.6057848098,2.1901164298,1
18696,21,-5,-28,-36,42.9203102168,-56.9913780286,-0.7822102168,-0.8986780286,1.1914172327,2
18697,21,-5,-27,-37,43.6274169980,-56.6984848098,-1.4893169980,-2.6057848098,3.0013629563,2
18698,21,-5,-27,-36,42.9203102168,-55.9913780286,-0.7822102168,-1.8986780286,2.0534924104,3
18699,21,-5,-27,-35,42.2132034356,-55.2842712475,-0.0751034356,-1.1915712475,1.1939357453,4
18700,21,-5,-26,-35,42.2132034356,-54.2842712475,-0.0751034356,-2.1915712475,2.1928577379,0
18701,21,-4,-27,-37,44.3345237792,-55.9913780286,-2.1964237792,-1.8986780286,2.9033180456,3
18702,21,-4,-27,-36,43.6274169980,-55.2842712475,-1.4893169980,-1.1915712475,1.9073298504,4
18703,21,-4,-27,-35,42.9203102168,-54.5771644663,-0.7822102168,-0.4844644663,0.9200862146,0
18704,21,-4,-26,-36,43.6274169980,-54.2842712475,-1.4893169980,-2.1915712475,2.6497263355,0
18705,21,-4,-26,-35,42.9203102168,-53.5771644663,-0.7822102168,-1.4844644663,1.6779414694,1
18706,21,-4,-26,-34,42.2132034356,-52.8700576851,-0.0751034356,-0.7773576851,0.7809772702,2
18707,21,-4,-25,-35,42.9203102168,-52.5771644663,-0.7822102168,-2.4844644663,2.6046912499,2
18708,21,-4,-25,-34,42.2132034356,-51.8700576851,-0.0751034356,-1.7773576851,1.7789437503,3
18709,21,-3,-26,-36,44.3345237792,-53.5771644663,-2.1964237792,-1.4844644663,2.6510209673,1
18710,21,-3,-26,-35,43.6274169980,-52.8700576851,-1.4893169980,-0.7773576851,1.6799851461,2
18711,21,-3,-25,-35,43.6274169980,-51.8700576851,-1.4893169980,-1.7773576851,2.3188500299,3
18712,21,-3,-25,-34,42.9203102168,-51.1629509039,-0.7822102168,-1.0702509039,1.3256280853,4
18713,21,-3,-24,-34,42.9203102168,-50.1629509039,-0.7822102168,-2.0702509039,2.2130954856,0
18714,21,-3,-24,-33,42.2132034356,-49.4558441227,-0.0751034356,-1.3631441227,1.3652114947,1
18715,21,-2,-25,-35,44.3345237792,-51.1629509039,-2.1964237792,-1.0702509039,2.4432999028,4
18716,21,-2,-25,-34,43.6274169980,-50.4558441227,-1.4893169980,-0.3631441227,1.5329510019,0
18717,21,-2,-24,-34,43.6274169980,-49.4558441227,-1.4893169980,-1.3631441227,2.0189668199,1
18718,21,-2,-24,-33,42.9203102168,-48.7487373415,-0.7822102168,-0.6560373415,1.0209004931,2
18719,21,-2,-23,-34,43.6274169980,-48.4558441227,-1.4893169980,-2.3631441227,2.7932982772,2
18720,21,-2,-23,-33,42.9203102168,-47.7487373415,-0.7822102168,-1.6560373415,1.8314782280,3
18721,21,-2,-23,-32,42.2132034356,-47.0416305603,-0.0751034356,-0.9489305603,0.9518979643,4
18722,21,-2,-22,-32,42.2132034356,-46.0416305603,-0.0751034356,-1.9489305603,1.9503771059,0
18723,21,-1,-23,-34,44.3345237792,-47.7487373415,-2.1964237792,-1.6560373415,2.7507702729,3
18724,21,-1,-23,-33,43.6274169980,-47.0416305603,-1.4893169980,-0.9489305603,1.7659372381,4
18725,21,-1,-23,-32,42.9203102168,-46.3345237792,-0.7822102168,-0.2418237792,0.8187377867,0
18726,21,-1,-22,-33,43.6274169980,-46.0416305603,-1.4893169980,-1.9489305603,2.4528341667,0
18727,21,-1,-22,-32,42.9203102168,-45.3345237792,-0.7822102168,-1.2418237792,1.4676440719,1
18728,21,-1,-21,-32,42.9203102168,-44.3345237792,-0.7822102168,-2.2418237792,2.3743686908,2
18729,21,-1,-21,-31,42.2132034356,-43.6274169980,-0.0751034356,-1.5347169980,1.5365535428,3
18730,21,0,-22,-33,44.3345237792,-45.3345237792,-2.1964237792,-1.2418237792,2.5231733425,1
18731,21,0,-22,-32,43.6274169980,-44.6274169980,-1.4893169980,-0.5347169980,1.5823992506,2
18732,21,0,-21,-32,43.6274169980,-43.6274169980,-1.4893169980,-1.5347169980,2.1385559110,3
18733,21,0,-21,-31,42.9203102168,-42.9203102168,-0.7822102168,-0.8276102168,1.1387675330,4
18734,21,0,-20,-32,43.6274169980,-42.6274169980,-1.4893169980,-2.5347169980,2.9398733613,4
18735,21,0,-20,-31,42.9203102168,-41.9203102168,-0.7822102168,-1.8276102168,1.9879667824,0
18736,21,0,-20,-30,42.2132034356,-41.2132034356,-0.0751034356,-1.1205034356,1.1230175757,1
18737,21,0,-19,-30,42.2132034356,-40.2132034356,-0.0751034356,-2.1205034356,2.1218330157,2
18738,21,1,-20,-32,44.3345237792,-41.9203102168,-2.1964237792,-1.8276102168,2.8573478126,0
18739,21,1,-20,-31,43.6274169980,-41.2132034356,-1.4893169980,-1.1205034356,1.8637577819,1
18740,21,1,-20,-30,42.9203102168,-40.5060966544,-0.7822102168,-0.4133966544,0.8847313813,2
18741,21,1,-19,-31,43.6274169980,-40.2132034356,-1.4893169980,-2.1205034356,2.5912545110,2
18742,21,1,-19,-30,42.9203102168,-39.5060966544,-0.7822102168,-1.4133966544,1.6154079751,3
18743,21,1,-19,-29,42.2132034356,-38.7989898732,-0.0751034356,-0.7062898732,0.7102717164,4
18744,21,1,-18,-30,42.9203102168,-38.5060966544,-0.7822102168,-2.4133966544,2.5369935425,4
18745,21,1,-18,-29,42.2132034356,-37.7989898732,-0.0751034356,-1.7062898732,1.7079419362,0
18746,21,2,-19,-31,44.3345237792,-39.5060966544,-2.1964237792,-1.4133966544,2.6118896455,3
18747,21,2,-19,-30,43.6274169980,-38.7989898732,-1.4893169980,-0.7062898732,1.6483053435,4
18748,21,2,-18,-30,43.6274169980,-37.7989898732,-1.4893169980,-1.7062898732,2.2648377981,0
18749,21,2,-18,-29,42.9203102168,-37.0918830920,-0.7822102168,-0.9991830920,1.2689443150,1
18750,21,2,-17,-29,42.9203102168,-36.0918830920,-0.7822102168,-1.9991830920,2.1467617145,2
18751,21,2,-17,-28,42.2132034356,-35.3847763109,-0.0751034356,-1.2920763109,1.2942572075,3
18752,21,3,-18,-30,44.3345237792,-37.0918830920,-2.1964237792,-0.9991830920,2.4130155965,1
18753,21,3,-18,-29,43.6274169980,-36.3847763109,-1.4893169980,-0.2920763109,1.5176869545,2
18754,21,3,-17,-29,43.6274169980,-35.3847763109,-1.4893169980,-1.2920763109,1.9716810882,3
18755,21,3,-17,-28,42.9203102168,-34.6776695297,-0.7822102168,-0.5849695297,0.9767508249,4
18756,21,3,-16,-29,43.6274169980,-34.3847763109,-1.4893169980,-2.2920763109,2.7334372016,4
18757,21,3,-16,-28,42.9203102168,-33.6776695297,-0.7822102168,-1.5849695297,1.7674787787,0
18758,21,3,-16,-27,42.2132034356,-32.9705627485,-0.0751034356,-0.8778627485,0.8810695382,1
18759,21,3,-15,-28,42.9203102168,-32.6776695297,-0.7822102168,-2.5849695297,2.7007258825,1
18760,21,3,-15,-27,42.2132034356,-31.9705627485,-0.0751034356,-1.8778627485,1.8793639957,2
18761,21,4,-16,-29,44.3345237792,-33.6776695297,-2.1964237792,-1.5849695297,2.7085800390,0
18762,21,4,-16,-28,43.6274169980,-32.9705627485,-1.4893169980,-0.8778627485,1.7287880511,1
18763,21,4,-15,-28,43.6274169980,-31.9705627485,-1.4893169980,-1.8778627485,2.3967548107,2
18764,21,4,-15,-27,42.9203102168,-31.2634559673,-0.7822102168,-1.1707559673,1.4080207236,3
18765,21,4,-14,-27,42.9203102168,-30.2634559673,-0.7822102168,-2.1707559673,2.3073868971,4
18766,21,4,-14,-26,42.2132034356,-29.5563491861,-0.0751034356,-1.4636491861,1.4655747903,0
18767,21,5,-15,-28,44.3345237792,-31.2634559673,-2.1964237792,-1.1707559673,2.4889650364,3
18768,21,5,-15,-27,43.6274169980,-30.5563491861,-1.4893169980,-0.4636491861,1.5598191204,4
18769,21,5,-14,-27,43.6274169980,-29.5563491861,-1.4893169980,-1.4636491861,2.0881412932,0
18770,21,5,-14,-26,42.9203102168,-28.8492424049,-0.7822102168,-0.7565424049,1.0882137812,1
18771,21,5,-13,-27,43.6274169980,-28.5563491861,-1.4893169980,-2.4636491861,2.8788248354,1
18772,21,5,-13,-26,42.9203102168,-27.8492424049,-0.7822102168,-1.7565424049,1.9228348976,2
18773,21,5,-13,-25,42.2132034356,-27.1421356237,-0.0751034356,-1.0494356237,1.0521196008,3
18774,21,5,-12,-25,42.2132034356,-26.1421356237,-0.0751034356,-2.0494356237,2.0508112789,4
18775,21,6,-13,-27,44.3345237792,-27.8492424049,-2.1964237792,-1.7565424049,2.8124222012,2
18776,21,6,-13,-26,43.6274169980,-27.1421356237,-1.4893169980,-1.0494356237,1.8219166416,3
18777,21,6,-13,-25,42.9203102168,-26.4350288425,-0.7822102168,-0.3423288425,0.8538394812,4
18778,21,6,-12,-26,43.6274169980,-26.1421356237,-1.4893169980,-2.0494356237,2.5334268287,4
18779,21,6,-12,-25,42.9203102168,-25.4350288425,-0.7822102168,-1.3423288425,1.5536085558,0
18780,21,6,-12,-24,42.2132034356,-24.7279220614,-0.0751034356,-0.6352220614,0.6396464596,1
18781,21,6,-11,-25,42.9203102168,-24.4350288425,-0.7822102168,-2.3423288425,2.4694852156,1
18782,21,6,-11,-24,42.2132034356,-23.7279220614,-0.0751034356,-1.6352220614,1.6369458500,2
18783,21,7,-12,-26,44.3345237792,-25.4350288425,-2.1964237792,-1.3423288425,2.5741258981,0
18784,21,7,-12,-25,43.6274169980,-24.7279220614,-1.4893169980,-0.6352220614,1.6191269832,1
18785,21,7,-11,-25,43.6274169980,-23.7279220614,-1.4893169980,-1.6352220614,2.2117902953,2
18786,21,7,-11,-24,42.9203102168,-23.0208152802,-0.7822102168,-0.9281152802,1.2137754308,3
18787,21,7,-10,-24,42.9203102168,-22.0208152802,-0.7822102168,-1.9281152802,2.0807405789,4
18788,21,7,-10,-23,42.2132034356,-21.3137084990,-0.0751034356,-1.2210084990,1.2233161000,0
18789,21,8,-11,-25,44.3345237792,-23.0208152802,-2.1964237792,-0.9281152802,2.3844654309,3
18790,21,8,-11,-24,43.6274169980,-22.3137084990,-1.4893169980,-0.2210084990,1.5056260748,4
18791,21,8,-10,-24,43.6274169980,-21.3137084990,-1.4893169980,-1.2210084990,1.9258574389,0
18792,21,8,-10,-23,42.9203102168,-20.6066017178,-0.7822102168,-0.5139017178,0.9359208293,1
18793,21,8,-9,-24,43.6274169980,-20.3137084990,-1.4893169980,-2.2210084990,2.6741248798,1
18794,21,8,-9,-23,42.9203102168,-19.6066017178,-0.7822102168,-1.5139017178,1.7040396810,2
18795,21,8,-9,-22,42.2132034356,-18.8994949366,-0.0751034356,-0.8067949366,0.8102830344,3
18796,21,8,-8,-23,42.9203102168,-18.6066017178,-0.7822102168,-2.5139017178,2.6327845848,3
18797,21,8,-8,-22,42.2132034356,-17.8994949366,-0.0751034356,-1.8067949366,1.8083551833,4
18798,21,9,-9,-24,44.3345237792,-19.6066017178,-2.1964237792,-1.5139017178,2.6676161322,2
18799,21,9,-9,-23,43.6274169980,-18.8994949366,-1.4893169980,-0.8067949366,1.6938073061,3
18800,21,9,-8,-23,43.6274169980,-17.8994949366,-1.4893169980,-1.8067949366,2.3414894968,4
18801,21,9,-8,-22,42.9203102168,-17.1923881554,-0.7822102168,-1.0996881554,1.3495061550,0
18802,21,9,-7,-22,42.9203102168,-16.1923881554,-0.7822102168,-2.0996881554,2.2406568620,1
18803,21,9,-7,-21,42.2132034356,-15.4852813742,-0.0751034356,-1.3925813742,1.3946051090,2
18804,21,10,-8,-23,44.3345237792,-17.1923881554,-2.1964237792,-1.0996881554,2.4563369998,0
18805,21,10,-8,-22,43.6274169980,-16.4852813742,-1.4893169980,-0.3925813742,1.5401900064,1
18806,21,10,-7,-22,43.6274169980,-15.4852813742,-1.4893169980,-1.3925813742,2.0389575779,2
18807,21,10,-7,-21,42.9203102168,-14.7781745931,-0.7822102168,-0.6854745931,1.0400616525,3
18808,21,10,-6,-22,43.6274169980,-14.4852813742,-1.4893169980,-2.3925813742,2.8182460419,3
18809,21,10,-6,-21,42.9203102168,-13.7781745931,-0.7822102168,-1.6854745931,1.8581381615,4
18810,21,10,-6,-20,42.2132034356,-13.0710678119,-0.0751034356,-0.9783678119,0.9812461981,0
18811,21,10,-5,-20,42.2132034356,-12.0710678119,-0.0751034356,-1.9783678119,1.9797928490,1
18812,21,11,-6,-22,44.3345237792,-13.7781745931,-2.1964237792,-1.6854745931,2.7685920648,4
18813,21,11,-6,-21,43.6274169980,-13.0710678119,-1.4893169980,-0.9783678119,1.7819283644,0
18814,21,11,-6,-20,42.9203102168,-12.3639610307,-0.7822102168,-0.2712610307,0.8279102427,1
