linger_steps,max_consecutive_linger,min_idx,excursion,start_depth,min_depth,final_residue,residue_at_min,substrate,seed,threshold
35,2,341,0.305237741526002,0.3339761984692583,0.028738456943256274,0.76536686473746,0.9262096825945869,AB_N30,7,3.0
29,2,496,0.4138905251530798,0.437906763777954,0.02401623862487423,0.76536686473746,0.960098699743852,AB_N30,7,3.0
31,4,605,0.37557749064848467,0.3940684789287222,0.01849098828023754,0.76536686473746,0.5900816760113404,AB_N30,7,3.0
29,2,578,0.31918615982413545,0.3422990527294071,0.02311289290527163,0.765366864645072,2.368138723591254,AB_N30,7,3.0
20,3,499,0.20295937641640416,0.23665031927386582,0.03369094285746166,2.1414449415378507,2.29344383619096,AB_N30,7,3.0
21,1,109,0.3378570343738744,0.38352837250345717,0.045671338129582795,1.4142135624,2.0073458226072334,AB_N30,7,3.0
18,4,247,0.342444554784726,0.37512807381616753,0.03268351903144151,1.4142135623730951,0.5900816760726573,AB_N30,7,3.0
35,2,190,0.441356830055214,0.48537085096858223,0.04401402091336826,0.76536686473746,2.172735461680296,AB_N30,7,3.0
39,4,92,0.4487522166803146,0.4663209837051372,0.017568767024822574,1.08239220030269,1.2544294036877324,AB_N30,7,3.0
21,1,694,0.27339094140763565,0.297579582368353,0.024188640960717378,1.4142135623730951,0.4116805001532388,AB_N30,7,3.0
42,2,360,0.41533331479062874,0.4338243030708663,0.01849098828023754,1.08239220030269,2.268741117379472,AB_N30,7,3.0
7,2,473,0.2770496143631975,0.29551980651791077,0.01847019215471324,0.76536686473746,1.2796555261892653,AB_N30,7,3.0
40,5,395,0.3628084109239008,0.39869358698631574,0.035885176062414925,0.76536686473746,1.8284271247000001,AB_N30,7,3.0
91,3,423,0.8460001627080012,0.8644703548627144,0.01847019215471324,0.0,1.3862862306021941,AB_N30,7,3.0
33,2,145,0.305237741526002,0.3339761984692583,0.028738456943256274,0.76536686473746,0.9262096825945869,AB_N30,7,3.0
23,2,374,0.3071665138541043,0.33495203334450074,0.027785519490396426,0.7653668647374601,2.178340194772687,AB_N30,7,3.0
28,3,473,0.5317606493270821,0.5492083277081307,0.017447678381048548,1.8477590650018818,1.3248650013795646,AB_N30,7,3.0
28,2,512,0.34222911491956687,0.38790045304914966,0.045671338129582795,1.4142135623,2.294544674566569,AB_N30,7,3.0
12,2,59,0.18715578751783124,0.19798204433658684,0.010826256818755597,1.4142135623730951,1.690521924185604,AB_N30,7,3.0
40,3,43,0.4347863786407765,0.48623159002279603,0.05144521138201952,0.7653668647757284,1.8825928602096786,AB_N30,7,3.0
121,7,768,0.8316155865702193,0.8316564109698329,4.082439961361484e-05,1.08239220030269,1.6389910009726576,AB_N30,7,3.0
112,3,235,0.7285057591150826,0.7724570806075817,0.04395132149249903,1.08239220030269,1.1589416510736232,AB_N30,7,3.0
33,3,233,0.409298166921489,0.40933899132110263,4.082439961361484e-05,0.76536686473746,0.610395774995179,AB_N30,7,3.0
69,4,792,0.5327676950310196,0.588101942744502,0.05533424771348239,1.08239220030269,1.8994949366,AB_N30,7,3.0
33,3,35,0.26038088476132026,0.3164188532387565,0.05603796847743625,1.4142135624,0.480049349803579,AB_N30,7,3.0
63,3,458,0.6604475658678309,0.6864940589337329,0.02604649306590201,1.08239220030269,1.345024587496094,AB_N30,7,3.0
77,5,369,0.6416705997606926,0.6779048576347773,0.03623425787408463,1.08239220030269,1.1314093712936664,AB_N30,7,3.0
30,4,36,0.3666859507379864,0.3993694697694279,0.03268351903144151,1.08239220030269,0.5857864375942436,AB_N30,7,3.0
17,2,666,0.17793692150592866,0.2336490565814443,0.055712135075515645,1.84775906504015,1.4552487781002625,AB_N30,7,3.0
31,2,305,0.3361177175690726,0.3836673809835611,0.04754966341448852,1.84775906504015,0.5900816760726573,AB_N30,7,3.0
66,3,642,0.6718555340786466,0.6903465223588842,0.01849098828023754,1.4142135623,1.2278338449841697,AB_N30,8,2.0
52,3,267,0.5327578016562569,0.5436132414143311,0.010855439758074237,0.7653668646450721,2.138596064907153,AB_N30,8,2.0
17,1,136,0.20920235428774558,0.23683582539945114,0.027633471111705554,0.76536686473746,1.49515818969818,AB_N30,8,2.0
88,7,492,0.8120520305972032,0.8229074703552774,0.010855439758074237,0.76536686473746,1.6723928462554547,AB_N30,8,2.0
32,4,137,0.28187427490986083,0.3220909127888242,0.040216637878963346,0.0,1.882592860200565,AB_N30,8,2.0
37,2,794,0.3717093046965789,0.41351969669985256,0.04181039200327363,2.0,2.1219154829863087,AB_N30,8,2.0
68,3,581,0.776254282240953,0.7795037040277861,0.0032494217868330733,1.4142135623730951,1.622488099210427,AB_N30,8,2.0
21,2,92,0.33204540941595473,0.36602716142732894,0.03398175201137421,0.76536686473746,1.2137083938555704,AB_N30,8,2.0
5,1,844,0.19350715783646677,0.23649039382421577,0.042983235987749,1.4142135623999998,2.2961005941786468,AB_N30,8,2.0
81,3,208,0.6242708322817674,0.64183959930659,0.017568767024822574,1.4142135623,1.9790752585930302,AB_N30,8,2.0
71,3,427,0.5731253002870147,0.6161085362747637,0.042983235987749,0.76536686473746,1.3469008036434036,AB_N30,8,2.0
15,2,287,0.27837068145503274,0.3044468135862156,0.026076132131182872,0.0,1.3737909694391135,AB_N30,8,2.0
93,4,716,0.5812949324718631,0.6463473142257833,0.06505238175392014,0.76536686473746,0.8632299832461044,AB_N30,8,2.0
112,3,737,0.7854675387208544,0.8368088536709277,0.051341314950073325,0.0,1.4934682380871276,AB_N30,8,2.0
36,3,80,0.41908189741183566,0.4358665659997538,0.01678466858791816,0.76536686473746,1.0903287659973409,AB_N30,8,2.0
39,6,423,0.2948675887175074,0.34971748115387846,0.05484989243637106,1.4142135623730951,2.007345822598686,AB_N30,8,2.0
24,2,776,0.26527184069975585,0.3357307982597443,0.07045895755998843,0.7653668647757284,0.5491039884162575,AB_N30,8,2.0
33,4,297,0.3813797742286388,0.38137977422931446,6.756817327868703e-13,0.76536686473746,0.6568542495,AB_N30,8,2.0
116,3,877,0.9194050349004094,0.9569768974679822,0.037571862567572833,0.0,1.3862862306324208,AB_N30,8,2.0
103,5,188,0.8364084375315305,0.8666298121233975,0.030221374591867023,0.0,1.4348778704973828,AB_N30,8,2.0
28,1,438,0.3256494357101608,0.35228042329437104,0.02663098758421023,1.4142135623730951,2.0622177273161375,AB_N30,8,2.0
30,2,190,0.19599311415558152,0.23965521340893103,0.04366209925334952,0.76536686473746,0.8966830583827281,AB_N30,8,2.0
18,5,900,0.28363252395386696,0.3021027161085802,0.01847019215471324,2.0,1.4408741950068773,AB_N30,8,2.0
115,4,888,0.7337421454409341,0.7894542805164497,0.055712135075515645,0.76536686473746,1.5950410268191724,AB_N30,8,2.0
17,2,221,0.29132483243512874,0.3098158207153663,0.01849098828023754,0.7653668646450721,2.409157634270519,AB_N30,8,2.0
15,3,887,0.33866882710097457,0.3644787902553045,0.02580996315432993,0.76536686473746,2.367072111298939,AB_N30,8,2.0
19,1,872,0.19335146537236492,0.22379717017169365,0.030445704799328732,0.0,2.2961005941786468,AB_N30,8,2.0
43,3,521,0.5837154297868054,0.58385169631188,0.00013626652507470194,0.76536686473746,1.7078462691766947,AB_N30,8,2.0
13,3,503,0.3849137000306846,0.4284212270820562,0.04350752705137162,0.76536686473746,2.121422465136998,AB_N30,8,2.0
50,2,260,0.7132600582578097,0.7241154980158839,0.010855439758074237,1.4142135623730951,1.0903287660232928,AB_N30,8,2.0
39,2,587,0.6270008344450783,0.6346025161100621,0.0076016816649838725,0.7653668647757284,1.516384894753559,AB_N30,8,2.0
44,2,644,0.22965007139556415,0.2918205535991335,0.062170482203569355,1.4142135623730951,0.5491039884162576,AB_N30,8,2.0
25,2,374,0.2809664965592886,0.31494824857066284,0.03398175201137421,1.4142135623730951,0.732811846517042,AB_N30,8,2.0
104,6,416,0.8552330857377011,0.8843070723329396,0.02907398659523852,0.7653668647757284,1.268101342222652,AB_N30,8,2.0
20,3,253,0.43795556111793843,0.4621442020786558,0.024188640960717378,0.76536686473746,1.0572364948415836,AB_N30,8,2.0
21,3,107,0.3191313184093755,0.3440285415053831,0.024897223096007615,1.4142135624,0.8314698641096793,AB_N30,8,2.0
137,3,602,0.815347859667879,0.8628975230823676,0.04754966341448852,0.76536686473746,1.3614992817745741,AB_N30,8,2.0
108,4,402,0.7311864272427494,0.7515407895563415,0.02035436231359211,0.76536686473746,1.1246934087307956,AB_N30,8,2.0
8,3,729,0.2851888381963056,0.3308601763258884,0.045671338129582795,1.84775906504015,2.1247867247684407,AB_N30,8,2.0
19,5,180,0.3003152989256287,0.31878549108034193,0.01847019215471324,0.76536686473746,1.4408741949550041,AB_N30,8,2.0
110,7,331,0.8559071925821292,0.8559071925828049,6.756817327868703e-13,0.76536686473746,1.6905219242868876,AB_N30,8,2.0
13,2,646,0.2832888755912958,0.29414431534937,0.010855439758074237,0.7653668647757284,2.0146648613300786,AB_N30,8,2.0
48,4,34,0.37490158132169393,0.4116440436814073,0.036742462359713346,0.76536686473746,2.2961005942123798,AB_N30,8,2.0
50,5,142,0.5546247210282278,0.5654509778469834,0.010826256818755597,1.4142135623,2.0580325585308756,AB_N30,8,2.0
38,3,422,0.5428484530706288,0.5533713846477735,0.010522931577144679,0.7653668647757284,0.8870155378110242,AB_N30,8,2.0
64,2,884,0.47608943290391315,0.5203816250506816,0.044292192146768494,0.76536686473746,0.8284271247081408,AB_N30,8,2.0
48,5,4,0.20004851762923737,0.25287436389618745,0.05282584626695008,2.0,1.84775906504015,AB_N30,8,2.0
19,3,776,0.3154466205406474,0.35842985652839643,0.042983235987749,0.76536686473746,0.9510760066574221,AB_N30,8,2.0
77,3,626,0.7022695196228491,0.7349530386542906,0.03268351903144151,0.76536686473746,1.0677282344347427,AB_N30,8,2.0
85,4,470,0.5874686102173412,0.6329636658051856,0.04549505558784439,0.765366864645072,1.469482754661258,AB_N30,8,2.0
42,2,664,0.4441959527368472,0.46231345016413294,0.018117497427285745,1.84775906504015,2.1414449415733867,AB_N30,8,2.0
70,2,784,0.6436641055183563,0.6871716325697279,0.04350752705137162,1.4142135624,1.8747582845999369,AB_N30,8,2.0
53,2,120,0.3362659095589662,0.3948595097422769,0.05859360018331072,1.4142135623730951,1.7691642984886504,AB_N30,8,2.0
22,1,304,0.23663409920271905,0.30460254207687587,0.06796844287415682,1.4142135623730951,1.7885519523032627,AB_N30,8,2.0
40,2,126,0.49619484462063757,0.5067177761977822,0.010522931577144679,0.0,1.4694827547609166,AB_N30,8,2.0
4,1,696,0.15282039361815658,0.1528612180177702,4.082439961361484e-05,0.76536686473746,0.5491039885548447,AB_N30,8,2.0
33,1,882,0.2962134889753333,0.3510192218957048,0.0548057329203715,0.76536686473746,1.2207915498662816,AB_N30,8,2.0
27,3,378,0.4791749028402795,0.5049848659946095,0.02580996315432993,2.0,2.112083037256655,AB_N30,8,2.0
63,3,31,0.46885567327775,0.5421691292411264,0.07331345596337635,1.4142135623730951,2.042442869505352,AB_N30,8,2.0
18,1,743,0.1787456688268284,0.23649039382421577,0.057744724997387364,0.0,2.249194189746082,AB_N30,8,2.0
34,1,48,0.40569590220234397,0.4604631182330776,0.054767216030733645,0.7653668646450721,2.0146648612204365,AB_N30,8,2.0
32,2,61,0.3746385924048493,0.3988272333655667,0.024188640960717378,0.0,1.0572364948705697,AB_N30,8,2.0
100,4,563,0.7583614598552825,0.8132113522916535,0.05484989243637106,0.765366864645072,1.1589416510975976,AB_N30,8,2.0
33,4,206,0.38841559438202367,0.4142255575363536,0.02580996315432993,0.765366864645072,2.0538388615380527,AB_N30,8,2.0
29,1,117,0.2512159556313954,0.3124075964671994,0.06119164083580397,1.4142135623999998,1.9289321880936148,AB_N30,8,2.0
54,4,82,0.5095819660681299,0.5276994634954156,0.018117497427285745,1.4142135623730951,1.2544294037623631,AB_N30,8,2.0
25,1,480,0.36214383543692796,0.4271962171908481,0.06505238175392014,0.0,0.6788923011972647,AB_N30,8,2.0
22,2,785,0.4458435506813714,0.45344523234635525,0.0076016816649838725,0.7653668647757282,1.3117848095341758,AB_N30,8,2.0
4,1,194,0.21752375068665808,0.23854673053242847,0.021022979845770395,1.847759064947762,0.4202659981144043,AB_N30,8,2.0
42,5,214,0.4534198114112582,0.46097183845269507,0.007552027041436871,0.76536686473746,2.0538388616044627,AB_N30,8,2.0
29,4,344,0.36996228665958497,0.3948595097555926,0.024897223096007615,1.4142135624,1.5851266778420017,AB_N30,8,2.0
48,4,999,0.60171614798503,0.6283471355692403,0.02663098758421023,0.0,1.7320508075798613,AB_N30,8,2.0
126,17,3,0.8367578813626567,0.8735003437223701,0.036742462359713346,0.7653668647757284,1.4736257582131749,AB_N30,8,2.0
3,1,152,0.19369769188193853,0.19373851628155214,4.082439961361484e-05,0.76536686473746,1.0903287659973409,AB_N30,8,2.0
37,4,887,0.33932092129876745,0.3671064407891639,0.027785519490396426,1.84775906504015,0.7952783361017199,AB_N30,8,2.0
58,4,248,0.4680067357486355,0.5152628064714315,0.04725607072279603,0.76536686473746,1.1278643263789223,AB_N30,8,2.0
44,4,326,0.5410552746799024,0.5595254668346157,0.01847019215471324,0.0,1.6568542495,AB_N30,8,2.0
41,3,479,0.4796970359827142,0.5138828570659333,0.0341858210832191,0.76536686473746,1.4653280375698314,AB_N30,8,2.0
46,2,253,0.5278635510075949,0.5386898078263505,0.010826256818755597,1.4142135623730951,1.5889681851693802,AB_N30,8,2.0
50,2,365,0.43491516438354494,0.4878802141747548,0.05296504979120986,0.76536686473746,2.1466441284407245,AB_N30,8,2.0
67,6,783,0.47865542911578896,0.5409229668005366,0.06226753768474769,0.0,0.7573593128,AB_N30,8,2.0
47,3,946,0.3204968512592937,0.3711051948002333,0.05060834354093957,1.4142135623999998,2.053838861679227,AB_N30,8,2.0
111,7,814,0.792624968774195,0.8523736275134279,0.05974865873923296,0.7653668646833404,1.5307337294208003,AB_N30,8,2.0
36,4,569,0.25834837001314903,0.2950908323728624,0.036742462359713346,1.84775906504015,2.462503834945978,AB_N30,8,2.0
21,3,602,0.23689588357748614,0.275258656524468,0.03836277294698187,0.76536686473746,1.0982079770121604,AB_N30,8,2.0
55,4,208,0.46217636387101746,0.505838463124367,0.04366209925334952,0.76536686473746,0.7088902009790563,AB_N30,8,2.0
63,4,813,0.4463377344164279,0.48834503756138004,0.04200730314495216,0.76536686473746,1.2985728708619741,AB_N30,8,2.0
124,5,184,0.8642578749350397,0.897187401847577,0.032929526912537255,0.76536686473746,1.325654296126275,AB_N30,8,2.0
25,1,753,0.24313818309216695,0.2849485750954406,0.04181039200327363,0.765366864645072,0.6103957748711023,AB_N30,8,2.0
99,3,647,0.6810940528396828,0.7388387778370702,0.057744724997387364,1.4142135623730951,1.1589416510736232,AB_N30,8,2.0
40,3,94,0.4534391334962966,0.48122465298669304,0.027785519490396426,1.4142135623730951,2.157489793396282,AB_N30,8,2.0
9,2,923,0.158482448058326,0.19526729208853177,0.036784844030205766,1.4142135623730951,1.1589416510723252,AB_N30,8,2.0
82,4,711,0.5661853576783872,0.5991148845909244,0.032929526912537255,0.0,2.0219574067004404,AB_N30,8,2.0
9,1,881,0.1957082985664481,0.22144672776709173,0.02573842920064362,0.76536686473746,0.9753085484545956,AB_N30,8,2.0
41,3,523,0.3952440025292093,0.41926024115408356,0.02401623862487423,0.76536686473746,2.2514386002473046,AB_N30,8,2.0
92,4,169,0.6738029474848564,0.6998790796160392,0.026076132131182872,0.76536686473746,1.7320508075798613,AB_N30,8,2.0
55,4,632,0.4740210772367406,0.4971339701420122,0.02311289290527163,1.4142135623730951,1.325654296126275,AB_N30,8,2.0
10,1,212,0.24049633538485293,0.2734258622973902,0.032929526912537255,1.4142135624,1.6620499230278,AB_N30,8,2.0
9,1,542,0.27446375994245276,0.2919114383235013,0.017447678381048548,0.0,2.4852813742159894,AB_N30,8,2.0
48,2,58,0.330194593304008,0.3758659314335908,0.045671338129582795,0.7653668647757284,0.5857864376649543,AB_N30,8,2.0
26,4,12,0.4464924963681042,0.44974191815493725,0.0032494217868330733,0.76536686473746,2.1414449415733867,AB_N30,8,2.0
30,2,692,0.3268612466878782,0.3622718335242804,0.03541058683640219,0.76536686473746,2.0,AB_N30,8,2.0
55,4,239,0.4885195205722428,0.5341908587018256,0.045671338129582795,0.76536686473746,0.741084685560575,AB_N30,8,2.0
11,2,501,0.26935542292960524,0.27262532329645306,0.003269900366847822,1.84775906504015,0.7002371084762868,AB_N30,8,2.0
8,1,564,0.20130145094032192,0.21941894836760767,0.018117497427285745,2.0,2.3644950986649276,AB_N30,8,2.0
37,3,62,0.2750455060223256,0.32694288600274235,0.05189737998041677,0.76536686473746,2.399449793773158,AB_N30,8,2.0
61,5,866,0.5346477399892743,0.5648691145811413,0.030221374591867023,1.4142135623730951,1.595041026897079,AB_N30,8,2.0
29,2,260,0.26103390545796945,0.3064312974034996,0.04539739194553016,0.0,0.732811846517042,AB_N30,8,2.0
22,3,411,0.30482124060944626,0.3375047596408878,0.03268351903144151,2.0,2.3670721113377002,AB_N30,8,2.0
58,3,306,0.43226776066557526,0.4766115164039493,0.04434375573837401,1.8477590650401499,0.8870155378247012,AB_N30,8,2.0
5,2,741,0.21091929471086568,0.22174555152962128,0.010826256818755597,1.4142135623730951,1.6905219242450598,AB_N30,8,2.0
115,6,188,0.6677338276746195,0.7060966006216014,0.03836277294698187,0.76536686473746,1.636810565199258,AB_N30,8,2.0
3,1,47,0.16127164163021246,0.17209789844896806,0.010826256818755597,1.84775906504015,0.29717293712800336,AB_N30,8,2.0
130,5,651,0.6992856492865125,0.7734483521780467,0.07416270289153426,0.76536686473746,1.1483723842384534,AB_N30,8,2.0
51,3,522,0.4044577672089156,0.43816983373102125,0.03371206652210568,1.8477590650018818,2.2595476753903507,AB_N30,8,2.0
5,2,340,0.2394875032008027,0.26556363533198557,0.026076132131182872,0.76536686473746,2.292987699205739,AB_N30,8,2.0
57,2,652,0.4522310137569443,0.49618233524944333,0.04395132149249903,0.76536686473746,1.8298077452484174,AB_N30,8,2.0
17,2,796,0.3009993711213801,0.30099937112205577,6.756817327868703e-13,0.76536686473746,0.45162896238518363,AB_N30,8,2.0
27,2,69,0.35503193855084847,0.37306985225876044,0.018037913707911968,0.76536686473746,2.124786724807499,AB_N30,8,2.0
17,3,301,0.28538954793075644,0.2929912295957403,0.0076016816649838725,2.0,0.8314698641096792,AB_N30,8,2.0
37,1,884,0.32996270893360224,0.3772187796563983,0.04725607072279603,2.0,2.121915482986309,AB_N30,8,2.0
59,3,189,0.6573149529738737,0.6753528666817856,0.018037913707911968,0.7653668646450721,1.640531052650452,AB_N30,8,2.0
25,5,1001,0.4094940207198682,0.41709570238485205,0.0076016816649838725,0.7653668646450721,0.6103957748992108,AB_N30,8,2.0
17,2,812,0.34311048317266335,0.37576282335790134,0.032652340185237994,1.4142135623730951,1.7905476147934454,AB_N30,8,2.0
73,3,819,0.5742288631668753,0.5971277623678004,0.022898899200925138,0.76536686473746,1.8825928602756856,AB_N30,8,2.0
43,3,223,0.3255671996867019,0.34301487806775044,0.017447678381048548,0.76536686473746,1.6042422288770666,AB_N30,8,2.0
49,4,68,0.42837801734691916,0.48253207764928874,0.05415406030236958,1.8477590650018818,1.3256542960990936,AB_N30,8,2.0
68,3,669,0.7528235932906729,0.7529598598157476,0.00013626652507470194,0.0,1.7616650238413416,AB_N30,8,2.0
20,1,552,0.37516384951007076,0.3980627487109959,0.022898899200925138,2.0,1.90137415819371,AB_N30,8,2.0
100,4,19,0.7506091618663988,0.798446908971829,0.047837747105430206,0.76536686473746,1.4736257582412833,AB_N30,8,2.0
31,2,789,0.323463131235577,0.35390883603490575,0.030445704799328732,1.4142135623999998,2.1075005985541537,AB_N30,8,2.0
43,3,927,0.40561088257256583,0.4423533449322792,0.036742462359713346,1.8477590650018818,2.23606797754233,AB_N30,8,2.0
19,2,94,0.2084871740028963,0.2712784129585919,0.0627912389556956,1.4142135624,2.2961005942455226,AB_N30,8,2.0
25,2,41,0.26432185445404976,0.2919553255657553,0.027633471111705554,0.0,1.4736257581172065,AB_N30,8,2.0
30,3,38,0.5178545387098653,0.5409674316151369,0.02311289290527163,0.765366864645072,1.711412337278847,AB_N30,8,2.0
42,3,697,0.5514621296048975,0.5682467981928156,0.01678466858791816,0.76536686473746,1.2426406872036324,AB_N30,8,2.0
