arm,patch,pair,history,seed,checkpoint,S_high,n_high,n_active,frac_active,headroom,total_weight,struct_access,eff_alt,bvisit_frac
regular,0,0,A,14,100,0.00000,3.00000,50.00000,0.07576,4.80196,892.53662,71.00000,1096.66944,0.00000
regular,0,0,A,14,200,0.00000,8.00000,68.00000,0.10303,4.66680,1017.23218,75.00000,1317.39734,0.00000
regular,0,0,A,14,400,1.00000,15.00000,112.00000,0.16970,4.46312,1240.25912,88.00000,1668.27414,0.00000
regular,0,0,A,14,1000,1.00000,42.00000,174.00000,0.26364,3.98092,1754.58111,94.00000,2110.63182,0.00400
regular,0,0,A,14,2000,-7.00000,88.00000,228.00000,0.34545,3.49136,2315.47051,98.00000,2336.89961,0.04850
regular,0,0,A,14,5000,-12.00000,188.00000,360.00000,0.54545,2.64088,3543.87111,105.00000,2870.97533,0.06920
regular,0,0,A,14,10000,-2.00000,309.00000,568.00000,0.86061,1.77751,5333.00372,108.00000,3198.69173,0.07720
regular,0,0,B,14,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,14,100,0.00000,3.00000,48.00000,0.07273,4.80122,890.69287,69.00000,1047.18215,0.00000
regular,0,0,B,14,200,-3.00000,7.00000,70.00000,0.10606,4.65574,1028.35693,71.00000,1055.49371,0.00000
regular,0,0,B,14,400,-5.00000,12.00000,112.00000,0.16970,4.40680,1285.71307,71.00000,1055.92699,0.20000
regular,0,0,B,14,1000,-16.00000,43.00000,162.00000,0.24545,3.97134,1738.56094,76.00000,1492.93782,0.16900
regular,0,0,B,14,2000,-21.00000,78.00000,256.00000,0.38788,3.50846,2369.45713,86.00000,1995.71664,0.14750
regular,0,0,B,14,5000,-43.00000,189.00000,420.00000,0.63636,2.50365,3898.43066,106.00000,2684.43134,0.09960
regular,0,0,B,14,10000,-55.00000,310.00000,498.00000,0.75455,1.76717,5049.76663,107.00000,3299.39787,0.09550
regular,0,0,A,15,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,15,100,1.00000,1.00000,52.00000,0.07879,4.78686,906.21387,58.00000,536.22644,0.00000
regular,0,0,A,15,200,1.00000,7.00000,66.00000,0.10000,4.67481,1008.46582,62.00000,557.20939,0.00000
regular,0,0,A,15,400,4.00000,13.00000,88.00000,0.13333,4.49041,1182.00726,67.00000,615.27694,0.00000
regular,0,0,A,15,1000,8.00000,37.00000,192.00000,0.29091,3.93290,1833.52039,81.00000,1529.15447,0.00400
regular,0,0,A,15,2000,11.00000,79.00000,284.00000,0.43030,3.40771,2537.85437,98.00000,2405.14301,0.02100
regular,0,0,A,15,5000,29.00000,201.00000,444.00000,0.67273,2.35630,4150.17577,104.00000,2850.36933,0.03760
regular,0,0,A,15,10000,36.00000,331.00000,592.00000,0.89697,1.56415,5708.93936,107.00000,3320.15362,0.04550
regular,0,0,B,15,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,15,100,-2.00000,4.00000,40.00000,0.06061,4.82494,863.67065,60.00000,577.27635,0.00000
regular,0,0,B,15,200,1.00000,8.00000,54.00000,0.08182,4.71017,966.08313,64.00000,579.25241,0.00000
regular,0,0,B,15,400,2.00000,16.00000,76.00000,0.11515,4.52953,1133.72903,70.00000,896.22073,0.00000
regular,0,0,B,15,1000,5.00000,38.00000,128.00000,0.19394,4.11077,1554.83825,77.00000,1382.90672,0.00000
regular,0,0,B,15,2000,8.00000,81.00000,206.00000,0.31212,3.56385,2194.96683,84.00000,2080.56610,0.00200
regular,0,0,B,15,5000,9.00000,197.00000,450.00000,0.68182,2.49622,4011.82348,106.00000,3049.34698,0.04500
regular,0,0,B,15,10000,24.00000,332.00000,548.00000,0.83030,1.59028,5481.28447,108.00000,3235.61481,0.06010
regular,0,0,A,16,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,16,100,1.00000,2.00000,54.00000,0.08182,4.79752,900.66016,68.00000,697.78655,0.00000
regular,0,0,A,16,200,0.00000,4.00000,68.00000,0.10303,4.69073,998.97412,68.00000,713.44864,0.00000
regular,0,0,A,16,400,0.00000,11.00000,110.00000,0.16667,4.48366,1220.65628,77.00000,1101.01394,0.01250
regular,0,0,A,16,1000,-2.00000,30.00000,194.00000,0.29394,4.05079,1732.84382,93.00000,1259.98522,0.06800
regular,0,0,A,16,2000,-2.00000,74.00000,260.00000,0.39394,3.49642,2390.92181,97.00000,2139.34474,0.04600
regular,0,0,A,16,5000,-9.00000,188.00000,442.00000,0.66970,2.47081,4012.68632,105.00000,2873.00109,0.05700
regular,0,0,A,16,10000,2.00000,337.00000,580.00000,0.87879,1.57214,5645.52728,107.00000,3336.82289,0.07800
regular,0,0,B,16,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,16,100,0.00000,2.00000,54.00000,0.08182,4.80355,896.13806,73.00000,1035.05734,0.00000
regular,0,0,B,16,200,0.00000,5.00000,66.00000,0.10000,4.69238,995.10080,75.00000,1099.92557,0.00000
regular,0,0,B,16,400,-2.00000,17.00000,80.00000,0.12121,4.53315,1136.80601,78.00000,1249.08089,0.00000
regular,0,0,B,16,1000,-6.00000,38.00000,178.00000,0.26970,4.04568,1706.12481,90.00000,2046.53334,0.00000
regular,0,0,B,16,2000,-10.00000,74.00000,298.00000,0.45152,3.50906,2473.49989,96.00000,2477.04939,0.02400
regular,0,0,B,16,5000,-23.00000,180.00000,474.00000,0.71818,2.50803,4082.11016,107.00000,3079.35612,0.03760
regular,0,0,B,16,10000,-16.00000,349.00000,600.00000,0.90909,1.52928,5789.57669,108.00000,3224.57634,0.07420
regular,0,0,A,17,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,17,100,0.00000,4.00000,46.00000,0.06970,4.82343,871.83954,72.00000,804.62191,0.00000
regular,0,0,A,17,200,0.00000,9.00000,56.00000,0.08485,4.73703,948.48772,75.00000,828.18748,0.00000
regular,0,0,A,17,400,0.00000,22.00000,82.00000,0.12424,4.57278,1108.94687,81.00000,1185.34078,0.00000
regular,0,0,A,17,1000,0.00000,38.00000,148.00000,0.22424,4.14344,1565.08012,92.00000,2027.20924,0.00300
regular,0,0,A,17,2000,0.00000,79.00000,268.00000,0.40606,3.50687,2400.88712,95.00000,2033.39888,0.10600
regular,0,0,A,17,5000,-5.00000,193.00000,410.00000,0.62121,2.52451,3840.41656,106.00000,2848.04683,0.08260
regular,0,0,A,17,10000,-20.00000,332.00000,568.00000,0.86061,1.53967,5633.39951,108.00000,3458.49132,0.08210
regular,0,0,B,17,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,17,100,0.00000,4.00000,46.00000,0.06970,4.82343,871.83954,72.00000,806.20867,0.00000
regular,0,0,B,17,200,0.00000,8.00000,60.00000,0.09091,4.72364,963.64988,76.00000,1113.05227,0.00000
regular,0,0,B,17,400,0.00000,15.00000,72.00000,0.10909,4.60039,1073.50092,78.00000,1763.55422,0.00000
regular,0,0,B,17,1000,-1.00000,33.00000,114.00000,0.17273,4.28621,1386.45559,84.00000,2626.61822,0.00000
regular,0,0,B,17,2000,-1.00000,71.00000,216.00000,0.32727,3.66208,2129.84674,100.00000,3078.99169,0.00150
regular,0,0,B,17,5000,1.00000,174.00000,428.00000,0.64848,2.62260,3792.81631,108.00000,3473.15616,0.03100
regular,0,0,B,17,10000,-19.00000,322.00000,572.00000,0.86667,1.60496,5568.51174,108.00000,3650.19738,0.06410
regular,0,0,A,18,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,18,100,-1.00000,3.00000,54.00000,0.08182,4.80352,896.16309,68.00000,506.76925,0.00000
regular,0,0,A,18,200,-2.00000,5.00000,92.00000,0.13939,4.65522,1058.34033,70.00000,507.28572,0.07000
regular,0,0,A,18,400,-5.00000,13.00000,128.00000,0.19394,4.41895,1301.20007,81.00000,562.83871,0.04500
regular,0,0,A,18,1000,-13.00000,37.00000,196.00000,0.29697,3.98106,1798.87683,90.00000,1565.40479,0.04100
regular,0,0,A,18,2000,-19.00000,72.00000,294.00000,0.44545,3.40569,2565.77309,95.00000,2174.15227,0.04050
regular,0,0,A,18,5000,-26.00000,192.00000,458.00000,0.69394,2.44534,4098.51892,106.00000,2852.14654,0.03660
regular,0,0,A,18,10000,-34.00000,330.00000,538.00000,0.81515,1.64652,5367.84336,108.00000,3507.18419,0.06360
regular,0,0,B,18,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,18,100,0.00000,3.00000,56.00000,0.08485,4.79252,906.81970,74.00000,1040.73823,0.00000
regular,0,0,B,18,200,0.00000,3.00000,82.00000,0.12424,4.65931,1041.71657,74.00000,1044.11639,0.01000
regular,0,0,B,18,400,-8.00000,15.00000,106.00000,0.16061,4.46554,1229.10463,75.00000,1039.46019,0.00750
regular,0,0,B,18,1000,-33.00000,47.00000,142.00000,0.21515,4.09109,1597.75601,80.00000,1078.18506,0.06500
regular,0,0,B,18,2000,-34.00000,78.00000,298.00000,0.45152,3.40707,2574.78140,95.00000,1222.09479,0.10050
regular,0,0,B,18,5000,-52.00000,204.00000,470.00000,0.71212,2.40834,4184.28565,103.00000,1611.84655,0.10040
regular,0,0,B,18,10000,-46.00000,343.00000,574.00000,0.86970,1.56829,5623.84154,108.00000,3178.50618,0.11070
regular,0,0,A,19,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,19,100,0.00000,2.00000,36.00000,0.05455,4.82555,858.52563,65.00000,858.65262,0.00000
regular,0,0,A,19,200,0.00000,5.00000,64.00000,0.09697,4.71869,972.51654,71.00000,1223.04129,0.00000
regular,0,0,A,19,400,0.00000,12.00000,114.00000,0.17273,4.48640,1224.50230,74.00000,1227.46283,0.17250
regular,0,0,A,19,1000,0.00000,43.00000,180.00000,0.27273,4.01008,1741.18398,93.00000,2013.20647,0.09500
regular,0,0,A,19,2000,-2.00000,83.00000,234.00000,0.35455,3.59664,2232.72384,101.00000,2751.08687,0.08800
regular,0,0,A,19,5000,-1.00000,180.00000,364.00000,0.55152,2.61893,3580.55045,108.00000,3214.76039,0.07880
regular,0,0,A,19,10000,-25.00000,326.00000,552.00000,0.83636,1.69807,5364.50479,108.00000,3528.54220,0.08180
regular,0,0,B,19,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,19,100,-1.00000,3.00000,40.00000,0.06061,4.81908,867.97836,65.00000,858.15319,0.00000
regular,0,0,B,19,200,-2.00000,6.00000,52.00000,0.07879,4.71763,957.93246,70.00000,988.01189,0.00000
regular,0,0,B,19,400,-2.00000,12.00000,88.00000,0.13333,4.52489,1155.01461,81.00000,1552.72133,0.00000
regular,0,0,B,19,1000,-3.00000,40.00000,132.00000,0.20000,4.15143,1528.76369,88.00000,2101.97982,0.00000
regular,0,0,B,19,2000,-10.00000,79.00000,292.00000,0.44242,3.46653,2500.53527,103.00000,2457.22171,0.02050
regular,0,0,B,19,5000,-34.00000,184.00000,466.00000,0.70606,2.55417,4000.60417,108.00000,2952.13922,0.04360
regular,0,0,B,19,10000,-37.00000,344.00000,646.00000,0.97879,1.44209,6112.16164,108.00000,3126.47115,0.07720
regular,0,0,A,20,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,20,100,2.00000,4.00000,42.00000,0.06364,4.83549,858.24481,61.00000,608.20687,0.00000
regular,0,0,A,20,200,0.00000,7.00000,54.00000,0.08182,4.74061,943.28024,66.00000,662.82552,0.00000
regular,0,0,A,20,400,-1.00000,19.00000,100.00000,0.15152,4.50512,1188.43307,69.00000,662.75942,0.00250
regular,0,0,A,20,1000,-8.00000,40.00000,158.00000,0.23939,4.05641,1657.88639,75.00000,963.44896,0.02500
regular,0,0,A,20,2000,-14.00000,73.00000,218.00000,0.33030,3.59342,2197.20487,87.00000,1062.24502,0.05000
regular,0,0,A,20,5000,-48.00000,189.00000,394.00000,0.59697,2.65736,3640.13755,105.00000,2493.40847,0.04640
regular,0,0,A,20,10000,-60.00000,311.00000,520.00000,0.78788,1.81135,5089.20955,107.00000,2917.53783,0.07770
regular,0,0,B,20,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,20,100,1.00000,2.00000,40.00000,0.06061,4.79990,882.07520,62.00000,597.32603,0.00000
regular,0,0,B,20,200,1.00000,5.00000,64.00000,0.09697,4.67310,1007.11760,70.00000,673.87332,0.00000
regular,0,0,B,20,400,-1.00000,15.00000,88.00000,0.13333,4.49740,1176.53209,75.00000,852.94732,0.00000
regular,0,0,B,20,1000,-7.00000,39.00000,190.00000,0.28788,3.99972,1770.24361,96.00000,1166.55173,0.00600
regular,0,0,B,20,2000,-11.00000,71.00000,248.00000,0.37576,3.54223,2317.68144,98.00000,2100.95772,0.01700
regular,0,0,B,20,5000,-37.00000,189.00000,404.00000,0.61212,2.45507,3895.88125,101.00000,2758.74928,0.06280
regular,0,0,B,20,10000,-56.00000,324.00000,494.00000,0.74848,1.66963,5148.81220,104.00000,3126.15401,0.08800
regular,0,0,A,21,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,21,100,0.00000,2.00000,46.00000,0.06970,4.80166,887.97021,68.00000,936.83951,0.00000
regular,0,0,A,21,200,3.00000,5.00000,84.00000,0.12727,4.64148,1058.28467,69.00000,937.04140,0.00000
regular,0,0,A,21,400,5.00000,10.00000,136.00000,0.20606,4.40054,1329.14880,72.00000,939.21246,0.11750
regular,0,0,A,21,1000,14.00000,35.00000,216.00000,0.32727,3.92739,1888.14950,81.00000,1267.36908,0.08600
regular,0,0,A,21,2000,18.00000,88.00000,282.00000,0.42727,3.36649,2572.93999,90.00000,2189.40004,0.06450
regular,0,0,A,21,5000,21.00000,208.00000,414.00000,0.62727,2.44462,3942.92038,101.00000,2631.62038,0.05660
regular,0,0,A,21,10000,17.00000,347.00000,574.00000,0.86970,1.64125,5531.25066,106.00000,3342.93222,0.06560
regular,0,0,B,21,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,21,100,0.00000,2.00000,46.00000,0.06970,4.80973,881.99365,69.00000,943.11196,0.00000
regular,0,0,B,21,200,0.00000,6.00000,78.00000,0.11818,4.66181,1034.41968,79.00000,1088.35171,0.00000
regular,0,0,B,21,400,0.00000,15.00000,114.00000,0.17273,4.44936,1254.46722,80.00000,1163.31989,0.00000
regular,0,0,B,21,1000,-2.00000,40.00000,200.00000,0.30303,3.93370,1849.33718,100.00000,1780.20776,0.00000
regular,0,0,B,21,2000,-2.00000,85.00000,306.00000,0.46364,3.34946,2653.19270,103.00000,2356.81166,0.03350
regular,0,0,B,21,5000,8.00000,198.00000,468.00000,0.70909,2.39040,4197.96281,107.00000,2644.69193,0.05400
regular,0,0,B,21,10000,18.00000,383.00000,620.00000,0.93939,1.27098,6218.65682,108.00000,2702.93471,0.10550
regular,0,0,A,22,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,22,100,-1.00000,5.00000,48.00000,0.07273,4.81058,883.74219,70.00000,902.22925,0.00000
regular,0,0,A,22,200,-1.00000,10.00000,58.00000,0.08788,4.71744,965.76852,75.00000,954.02143,0.00000
regular,0,0,A,22,400,-5.00000,18.00000,84.00000,0.12727,4.55630,1124.64596,80.00000,960.20606,0.00000
regular,0,0,A,22,1000,-16.00000,36.00000,200.00000,0.30303,4.03491,1758.75357,83.00000,1247.01059,0.05500
regular,0,0,A,22,2000,-30.00000,74.00000,244.00000,0.36970,3.53436,2315.23516,91.00000,1546.88905,0.07900
regular,0,0,A,22,5000,-57.00000,182.00000,368.00000,0.55758,2.57012,3645.95936,104.00000,2343.58980,0.08520
regular,0,0,A,22,10000,-61.00000,319.00000,510.00000,0.77273,1.76205,5106.73043,107.00000,3453.73708,0.06940
regular,0,0,B,22,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,22,100,-1.00000,4.00000,42.00000,0.06364,4.80742,878.93359,64.00000,754.59124,0.00000
regular,0,0,B,22,200,-3.00000,8.00000,54.00000,0.08182,4.69996,973.73328,70.00000,869.87551,0.00000
regular,0,0,B,22,400,-6.00000,14.00000,104.00000,0.15758,4.45699,1232.86383,75.00000,956.06138,0.04250
regular,0,0,B,22,1000,-10.00000,33.00000,168.00000,0.25455,4.09947,1640.15451,83.00000,1257.04657,0.06200
regular,0,0,B,22,2000,-18.00000,70.00000,242.00000,0.36667,3.57052,2276.42648,88.00000,1933.07880,0.05150
regular,0,0,B,22,5000,-41.00000,185.00000,404.00000,0.61212,2.59458,3742.56049,103.00000,2748.72632,0.07520
regular,0,0,B,22,10000,-43.00000,327.00000,554.00000,0.83939,1.65792,5423.26392,108.00000,3025.36635,0.09280
regular,0,0,A,23,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,23,100,-1.00000,1.00000,66.00000,0.10000,4.78210,926.82031,61.00000,573.31962,0.07000
regular,0,0,A,23,200,-3.00000,6.00000,78.00000,0.11818,4.65040,1043.23926,62.00000,707.27767,0.03500
regular,0,0,A,23,400,-8.00000,15.00000,104.00000,0.15758,4.44519,1242.29468,64.00000,721.02829,0.01750
regular,0,0,A,23,1000,-15.00000,32.00000,206.00000,0.31212,3.95992,1838.10907,77.00000,1297.90204,0.10100
regular,0,0,A,23,2000,-12.00000,79.00000,276.00000,0.41818,3.40178,2522.87448,83.00000,1351.97934,0.09700
regular,0,0,A,23,5000,-17.00000,194.00000,430.00000,0.65152,2.40170,4048.08316,103.00000,2541.48684,0.13220
regular,0,0,A,23,10000,-21.00000,332.00000,546.00000,0.82727,1.57450,5492.04994,107.00000,2956.63284,0.13560
regular,0,0,B,23,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,23,100,-4.00000,5.00000,32.00000,0.04848,4.83752,845.12012,58.00000,540.26133,0.00000
regular,0,0,B,23,200,-4.00000,9.00000,56.00000,0.08485,4.71769,963.01843,58.00000,540.25236,0.00000
regular,0,0,B,23,400,-6.00000,15.00000,72.00000,0.10909,4.56432,1101.17021,60.00000,548.10504,0.00000
regular,0,0,B,23,1000,-10.00000,38.00000,168.00000,0.25455,4.03674,1694.29102,87.00000,1687.86986,0.01300
regular,0,0,B,23,2000,-9.00000,77.00000,278.00000,0.42121,3.43292,2497.77305,92.00000,1783.49380,0.08750
regular,0,0,B,23,5000,-5.00000,183.00000,412.00000,0.62424,2.56447,3803.12796,107.00000,2447.34215,0.10980
regular,0,0,B,23,10000,14.00000,324.00000,550.00000,0.83333,1.71228,5338.21679,108.00000,3066.80262,0.10430
regular,0,0,A,24,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,24,100,0.00000,4.00000,50.00000,0.07576,4.79549,897.36328,75.00000,885.68906,0.00000
regular,0,0,A,24,200,0.00000,5.00000,80.00000,0.12121,4.67245,1028.85254,76.00000,973.67590,0.00000
regular,0,0,A,24,400,0.00000,11.00000,122.00000,0.18485,4.47803,1243.45142,88.00000,1142.32913,0.00000
regular,0,0,A,24,1000,2.00000,32.00000,212.00000,0.32121,3.95876,1851.40155,94.00000,1384.71344,0.05900
regular,0,0,A,24,2000,2.00000,80.00000,318.00000,0.48182,3.35584,2678.52914,103.00000,1923.39627,0.04500
regular,0,0,A,24,5000,-4.00000,199.00000,446.00000,0.67576,2.37343,4137.91412,106.00000,2921.82721,0.06160
regular,0,0,A,24,10000,-14.00000,344.00000,602.00000,0.91212,1.50708,5827.31325,108.00000,3228.17009,0.08970
regular,0,0,B,24,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,24,100,1.00000,5.00000,36.00000,0.05455,4.82842,856.42419,61.00000,543.25183,0.00000
regular,0,0,B,24,200,1.00000,7.00000,58.00000,0.08788,4.69111,985.59689,70.00000,606.93357,0.00000
regular,0,0,B,24,400,4.00000,17.00000,88.00000,0.13333,4.48673,1184.88877,71.00000,587.56333,0.00000
regular,0,0,B,24,1000,6.00000,39.00000,220.00000,0.33333,3.96477,1862.23088,87.00000,1249.74196,0.00000
regular,0,0,B,24,2000,13.00000,78.00000,294.00000,0.44545,3.43141,2540.33501,96.00000,1872.43414,0.00050
regular,0,0,B,24,5000,35.00000,201.00000,428.00000,0.64848,2.41732,4023.34564,101.00000,2640.38491,0.05420
regular,0,0,B,24,10000,39.00000,325.00000,582.00000,0.88182,1.65821,5544.46989,108.00000,3287.68901,0.06300
regular,0,0,A,25,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,25,100,1.00000,4.00000,44.00000,0.06667,4.82606,867.54492,63.00000,729.05146,0.00000
regular,0,0,A,25,200,1.00000,6.00000,66.00000,0.10000,4.70255,987.35674,70.00000,1000.11365,0.00000
regular,0,0,A,25,400,2.00000,14.00000,106.00000,0.16061,4.46523,1229.34816,72.00000,1012.78065,0.00000
regular,0,0,A,25,1000,6.00000,45.00000,162.00000,0.24545,4.04055,1679.25058,86.00000,1580.32041,0.00000
regular,0,0,A,25,2000,2.00000,76.00000,280.00000,0.42424,3.51322,2424.61457,93.00000,1645.29544,0.01700
regular,0,0,A,25,5000,-18.00000,189.00000,466.00000,0.70606,2.51464,4046.50583,107.00000,2222.81141,0.03560
regular,0,0,A,25,10000,-25.00000,350.00000,580.00000,0.87879,1.48859,5752.05111,108.00000,3159.40233,0.07960
regular,0,0,B,25,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,25,100,0.00000,0.00000,54.00000,0.08182,4.77673,916.22656,68.00000,769.60994,0.00000
regular,0,0,B,25,200,0.00000,2.00000,82.00000,0.12424,4.64827,1050.29590,80.00000,1330.64383,0.00000
regular,0,0,B,25,400,0.00000,14.00000,116.00000,0.17576,4.42993,1273.32910,88.00000,1539.81746,0.00000
regular,0,0,B,25,1000,-9.00000,36.00000,182.00000,0.27576,4.02520,1731.90108,97.00000,1771.97479,0.00200
regular,0,0,B,25,2000,-6.00000,77.00000,278.00000,0.42121,3.49394,2438.39459,102.00000,2681.47725,0.00100
regular,0,0,B,25,5000,7.00000,189.00000,460.00000,0.69697,2.54547,3989.97703,107.00000,3263.03943,0.02560
regular,0,0,B,25,10000,1.00000,341.00000,612.00000,0.92727,1.56965,5790.47132,108.00000,3501.03153,0.05210
regular,0,0,A,26,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,26,100,0.00000,3.00000,48.00000,0.07273,4.81841,877.92065,70.00000,975.63924,0.00000
regular,0,0,A,26,200,-1.00000,7.00000,68.00000,0.10303,4.70983,984.39862,76.00000,1161.83141,0.00000
regular,0,0,A,26,400,-1.00000,16.00000,96.00000,0.14545,4.53517,1158.67864,84.00000,1765.95490,0.00000
regular,0,0,A,26,1000,2.00000,39.00000,182.00000,0.27576,4.01659,1739.44813,88.00000,2065.45013,0.00400
regular,0,0,A,26,2000,7.00000,79.00000,310.00000,0.46970,3.42765,2585.21005,101.00000,2483.95940,0.06200
regular,0,0,A,26,5000,21.00000,201.00000,544.00000,0.82424,2.36148,4508.13213,108.00000,2576.28166,0.07900
regular,0,0,A,26,10000,31.00000,365.00000,620.00000,0.93939,1.37529,6081.48756,108.00000,2775.47115,0.08690
regular,0,0,B,26,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,560.12132,0.00000
regular,0,0,B,26,100,0.00000,1.00000,54.00000,0.08182,4.81875,884.75676,65.00000,612.28343,0.00000
regular,0,0,B,26,200,3.00000,6.00000,76.00000,0.11515,4.69088,1009.33189,65.00000,612.36461,0.00000
regular,0,0,B,26,400,8.00000,14.00000,104.00000,0.15758,4.50659,1193.23145,72.00000,813.84571,0.00000
regular,0,0,B,26,1000,17.00000,34.00000,172.00000,0.26061,4.03447,1704.11214,72.00000,912.52762,0.05500
regular,0,0,B,26,2000,29.00000,76.00000,282.00000,0.42727,3.44399,2497.22202,86.00000,1222.18076,0.06400
regular,0,0,B,26,5000,45.00000,202.00000,452.00000,0.68485,2.39820,4131.26692,100.00000,2150.74408,0.08560
regular,0,0,B,26,10000,56.00000,359.00000,608.00000,0.92121,1.42868,5956.43091,108.00000,2899.95820,0.09830
regular,0,0,A,27,0,0.00000,0.00000,22.00000,0.03333,4.96339,743.25000,57.00000,557.27986,0.00000
regular,0,0,A,27,100,-1.00000,1.00000,54.00000,0.08182,4.80263,896.82959,62.00000,655.41282,0.00000
regular,0,0,A,27,200,-2.00000,3.00000,64.00000,0.09697,4.67081,1008.85779,67.00000,680.86899,0.00000
regular,0,0,A,27,400,-2.00000,16.00000,80.00000,0.12121,4.50911,1155.43606,75.00000,1170.58674,0.00000
regular,0,0,A,27,1000,1.00000,46.00000,136.00000,0.20606,4.11628,1565.37133,82.00000,1433.19717,0.00000
